t,X,Y,Z
2.800000000000000266e+00,-9.491445665488523531e+00,-1.014228078902480235e+01,2.742121889977909177e+01
2.810000000000000053e+00,-9.550789678520628101e+00,-1.008528392896686654e+01,2.765012831719376862e+01
2.819999999999999840e+00,-9.598057220463889649e+00,-1.000760597104643601e+01,2.787196744201384746e+01
2.830000000000000071e+00,-9.632464572016404603e+00,-9.910034528544496624e+00,2.808369446037001893e+01
2.839999999999999858e+00,-9.653395615573266753e+00,-9.793728931864793097e+00,2.828238008728316188e+01
2.850000000000000089e+00,-9.660420508702184605e+00,-9.660202586709726091e+00,2.846527537629653892e+01
2.859999999999999876e+00,-9.653310280926699960e+00,-9.511292597389079617e+00,2.862987578054572424e+01
2.870000000000000107e+00,-9.632046572117774375e+00,-9.349117656447747393e+00,2.877397851357046576e+01
2.879999999999999893e+00,-9.596825937383536953e+00,-9.176025952610466163e+00,2.889573057062305139e+01
2.890000000000000124e+00,-9.548058396861032193e+00,-8.994535488023300829e+00,2.899366529121707714e+01
2.899999999999999911e+00,-9.486360191007609188e+00,-8.807269660390824484e+00,2.906672602756007251e+01
2.910000000000000142e+00,-9.412540991226975962e+00,-8.616891211583782351e+00,2.911427626869447138e+01
2.919999999999999929e+00,-9.327586089294156224e+00,-8.426037651598056399e+00,2.913609638306015270e+01
2.930000000000000160e+00,-9.232634325945866749e+00,-8.237261041931466465e+00,2.913236790798914910e+01
2.939999999999999947e+00,-9.128952701923591206e+00,-8.052974596914658889e+00,2.910364696699826936e+01
2.950000000000000178e+00,-9.017908732070214484e+00,-7.875407986219432388e+00,2.905082888471845237e+01
2.959999999999999964e+00,-8.900941649749094964e+00,-7.706572559318855653e+00,2.897510636636686243e+01
2.970000000000000195e+00,-8.779533546490153384e+00,-7.548237028649536384e+00,2.887792370817590282e+01
2.979999999999999982e+00,-8.655181447870837985e+00,-7.401913502859965632e+00,2.876092942240240191e+01
2.990000000000000213e+00,-8.529371193201576773e+00,-7.268853203291353537e+00,2.862592942699677323e+01
3.000000000000000000e+00,-8.403553818331049641e+00,-7.150050758559063802e+00,2.847484260738320572e+01
3.010000000000000231e+00,-8.279124953451564295e+00,-7.046255669820559397e+00,2.830966015137951430e+01
3.020000000000000018e+00,-8.157407556072609367e+00,-6.957989373517994736e+00,2.813240963120814087e+01
3.030000000000000249e+00,-8.039638116236977439e+00,-6.885566286984713180e+00,2.794512439545854221e+01
3.040000000000000036e+00,-7.926956306644823869e+00,-6.829117284547434608e+00,2.774981846630504378e+01
3.050000000000000266e+00,-7.820397911506107747e+00,-6.788614192275986170e+00,2.754846683083806980e+01
3.060000000000000053e+00,-7.720890758398835985e+00,-6.763894081995411867e+00,2.734299077816070422e+01
3.070000000000000284e+00,-7.629253298117006032e+00,-6.754682365110772579e+00,2.713524776612626610e+01
3.080000000000000071e+00,-7.546195427147034174e+00,-6.760613913483019211e+00,2.692702519750977075e+01
3.089999999999999858e+00,-7.472321123089630923e+00,-6.781251652036965005e+00,2.672003743548145849e+01
3.100000000000000089e+00,-7.408132461115645384e+00,-6.816102264909774000e+00,2.651592538108929986e+01
3.109999999999999876e+00,-7.354034595025661147e+00,-6.864628827269021016e+00,2.631625795938214551e+01
3.120000000000000107e+00,-7.310341315284294872e+00,-6.926260315837258652e+00,2.612253490499861996e+01
3.129999999999999893e+00,-7.277280834454725067e+00,-7.000398063085389921e+00,2.593619029326979586e+01
3.140000000000000124e+00,-7.255001494240312709e+00,-7.086419305602627894e+00,2.575859632183121661e+01
3.149999999999999911e+00,-7.243577134977565279e+00,-7.183678040305298218e+00,2.559106690512090765e+01
3.160000000000000142e+00,-7.243011915740186879e+00,-7.291503447626809908e+00,2.543486069657055992e+01
3.169999999999999929e+00,-7.253244419699355738e+00,-7.409196173564147614e+00,2.529118319908647194e+01
3.180000000000000160e+00,-7.274150924139251906e+00,-7.536022787196642980e+00,2.516118766331123169e+01
3.189999999999999947e+00,-7.305547757166043432e+00,-7.671208751347667665e+00,2.504597450608180154e+01
3.200000000000000178e+00,-7.347192703706633132e+00,-7.813930265095093475e+00,2.494658901032687481e+01
3.209999999999999964e+00,-7.398785462212710939e+00,-7.963305360732609195e+00,2.486401709499649471e+01
3.220000000000000195e+00,-7.459967191106899875e+00,-8.118384666516634596e+00,2.479917897268858340e+01
3.229999999999999982e+00,-7.530319221060105761e+00,-8.278142281055597351e+00,2.475292054705339240e+01
3.240000000000000213e+00,-7.609361046277699714e+00,-8.441467245314505874e+00,2.472600244570604033e+01
3.250000000000000000e+00,-7.696547745565025522e+00,-8.607156142436821256e+00,2.471908664122227606e+01
3.260000000000000231e+00,-7.791267022254463548e+00,-8.773907401020640151e+00,2.473272068662421930e+01
3.270000000000000018e+00,-7.892836090950407169e+00,-8.940317919672779112e+00,2.476731968587053601e+01
3.280000000000000249e+00,-8.000498677841706652e+00,-9.104882663534720422e+00,2.482314623660921171e+01
3.290000000000000036e+00,-8.113422438806590975e+00,-9.265997899383703995e+00,2.490028872272673155e+01
3.300000000000000266e+00,-8.230697133777411523e+00,-9.421968725840930148e+00,2.499863849683974593e+01
3.310000000000000053e+00,-8.351333924200076808e+00,-9.571021509205150934e+00,2.511786667386029137e+01
3.320000000000000284e+00,-8.474266179560125067e+00,-9.711321743299039966e+00,2.525740144873229553e+01
3.330000000000000071e+00,-8.598352184880981852e+00,-9.840997704148259473e+00,2.541640704304817433e+01
3.339999999999999858e+00,-8.722380129445649999e+00,-9.958170060261176459e+00,2.559376556098920474e+01
3.350000000000000089e+00,-8.845075723291019543e+00,-1.006098732367181192e+01,2.578806317541821258e+01
3.359999999999999876e+00,-8.965112728214551296e+00,-1.014766668851944154e+01,2.599758214743301465e+01
3.370000000000000107e+00,-9.081126601061756176e+00,-1.021653941314670888e+01,2.622030018329575540e+01
3.379999999999999893e+00,-9.191731327579313771e+00,-1.026609947784534072e+01,2.645389852852684243e+01
3.390000000000000124e+00,-9.295539376200538939e+00,-1.029505382228160748e+01,2.669577997164314809e+01
3.399999999999999911e+00,-9.391184526928752163e+00,-1.030237207184591774e+01,2.694309756929945365e+01
3.410000000000000142e+00,-9.477347138665596304e+00,-1.028733334464687310e+01,2.719279441228436056e+01
3.419999999999999929e+00,-9.552781220165424969e+00,-1.024956753688760891e+01,2.744165414497590305e+01
3.430000000000000160e+00,-9.616342479773839713e+00,-1.018908845686613063e+01,2.768636126346066106e+01
3.439999999999999947e+00,-9.667016363996310702e+00,-1.010631634976297377e+01,2.792356949995757986e+01
3.450000000000000178e+00,-9.703944972287207094e+00,-1.000208774288201852e+01,2.814997591697775903e+01
3.459999999999999964e+00,-9.726451671619070538e+00,-9.877651137904582157e+00,2.836239775426213328e+01
3.470000000000000195e+00,-9.734062242389093456e+00,-9.734647851370000993e+00,2.855784866383896414e+01
3.479999999999999982e+00,-9.726521474572498605e+00,-9.575078200430606756e+00,2.873361079098276605e+01
3.490000000000000213e+00,-9.703804300133352712e+00,-9.401254171064298504e+00,2.888729924800326643e+01
3.500000000000000000e+00,-9.666120786941556631e+00,-9.215740601718584557e+00,2.901691589206145494e+01
3.510000000000000231e+00,-9.613914615380959816e+00,-9.021287677716596676e+00,2.912088993442154461e+01
3.520000000000000018e+00,-9.547854989496244116e+00,-8.820758083403465122e+00,2.919810372333515147e+01
3.530000000000000249e+00,-9.468822273708427772e+00,-8.617052445479856715e+00,2.924790297888153390e+01
3.540000000000000036e+00,-9.377887966363990913e+00,-8.413036698240475175e+00,2.927009172472835630e+01
3.550000000000000266e+00,-9.276289897142435237e+00,-8.211474718809508744e+00,2.926491306693286631e+01
3.560000000000000053e+00,-9.165403745952588110e+00,-8.014969058185183570e+00,2.923301773270145176e+01
3.570000000000000284e+00,-9.046712112745865397e+00,-7.825911896150295810e+00,2.917542284271392461e+01
3.580000000000000071e+00,-8.921772415173100157e+00,-7.646447552863820718e+00,2.909346371664282316e+01
3.589999999999999858e+00,-8.792184856875202570e+00,-7.478447077778965557e+00,2.898874159895088098e+01
3.600000000000000089e+00,-8.659561603201527902e+00,-7.323494680226835918e+00,2.886307006275067266e+01
3.609999999999999876e+00,-8.525498138359537847e+00,-7.182885122743718043e+00,2.871842254476745993e+01
3.620000000000000107e+00,-8.391547576539529985e+00,-7.057630705122245551e+00,2.855688303702401143e+01
3.629999999999999893e+00,-8.259198478339623506e+00,-6.948476140348047281e+00,2.838060146674929740e+01
3.640000000000000124e+00,-8.129856500541249531e+00,-6.855919460209423555e+00,2.819175478729108164e+01
3.649999999999999911e+00,-8.004829996946888571e+00,-6.780237070766562901e+00,2.799251432254351357e+01
3.660000000000000142e+00,-7.885319501961595812e+00,-6.721511178633871708e+00,2.778501948677561373e+01
3.669999999999999929e+00,-7.772410874298236294e+00,-6.679657996149582111e+00,2.757135765941720251e+01
3.680000000000000160e+00,-7.667071759241014917e+00,-6.654455374777501042e+00,2.735354973748190233e+01
3.689999999999999947e+00,-7.570150944659843617e+00,-6.645568782418310505e+00,2.713354071469584028e+01
3.700000000000000178e+00,-7.482380136214230149e+00,-6.652574807791001632e+00,2.691319453719451715e+01
3.709999999999999964e+00,-7.404377656931282026e+00,-6.674981625861527768e+00,2.669429244799503920e+01
3.720000000000000195e+00,-7.336653580581352863e+00,-6.712246080724651343e+00,2.647853404185203630e+01
3.729999999999999982e+00,-7.279615831632366252e+00,-6.763787230134508555e+00,2.626754029426225756e+01
3.740000000000000213e+00,-7.233576821807644386e+00,-6.828996347265551492e+00,2.606285789044850176e+01
3.750000000000000000e+00,-7.198760239672025385e+00,-6.907243491883926723e+00,2.586596425146641920e+01
3.760000000000000231e+00,-7.175307661220882594e+00,-6.997880848844616253e+00,2.567827272695799223e+01
3.770000000000000018e+00,-7.163284702967787965e+00,-7.100243092002223477e+00,2.550113749180750489e+01
3.780000000000000249e+00,-7.162686492182995579e+00,-7.213645072158418436e+00,2.533585774357298703e+01
3.790000000000000036e+00,-7.173442280183390807e+00,-7.337377154554236114e+00,2.518368084753640446e+01
3.800000000000000266e+00,-7.195419073074985405e+00,-7.470698550303437102e+00,2.504580411660082717e+01
3.810000000000000053e+00,-7.228424199851856358e+00,-7.612829002107080356e+00,2.492337494540036857e+01
3.820000000000000284e+00,-7.272206780479347543e+00,-7.762939201867864014e+00,2.481748904422330781e+01
3.830000000000000071e+00,-7.326458097096963051e+00,-7.920140339817268504e+00,2.472918654181710352e+01
3.839999999999999858e+00,-7.390810910550825952e+00,-8.083473213859184270e+00,2.465944575060605004e+01
3.850000000000000089e+00,-7.464837802989221949e+00,-8.251897365287440778e+00,2.460917441755095680e+01
3.859999999999999876e+00,-7.548048666087195713e+00,-8.424280752869346856e+00,2.457919832340014921e+01
3.870000000000000107e+00,-7.639887494320045214e+00,-8.599390530107555719e+00,2.457024714717644542e+01
3.879999999999999893e+00,-7.739728684017009641e+00,-8.775885547304255851e+00,2.458293758609991642e+01
3.890000000000000124e+00,-7.846873081720344700e+00,-8.952311256079033441e+00,2.461775381803871454e+01
3.899999999999999911e+00,-7.960544069127164946e+00,-9.127097742536497194e+00,2.467502551741318939e+01
3.910000000000000142e+00,-8.079884015394922514e+00,-9.298561647680052999e+00,2.475490378817501025e+01
3.919999999999999929e+00,-8.203951468839317585e+00,-9.464912739432881139e+00,2.485733555873857981e+01
3.930000000000000160e+00,-8.331719496157761640e+00,-9.624265867831400811e+00,2.498203719018039948e+01
3.939999999999999947e+00,-8.462075604483386471e+00,-9.774658950988202477e+00,2.512846827332508681e+01
3.950000000000000178e+00,-8.593823695198006263e+00,-9.914077492152221893e+00,2.529580682048119300e+01
3.959999999999999964e+00,-8.725688493263746182e+00,-1.004048590760741178e+01,2.548292727636830435e+01
3.970000000000000195e+00,-8.856322866358352641e+00,-1.015186564539452441e+01,2.568838295782800429e+01
3.979999999999999982e+00,-8.984318389067704302e+00,-1.024625969655754254e+01,2.591039465650413476e+01
3.990000000000000213e+00,-9.108219414520945634e+00,-1.032182265329760185e+01,2.614684717346811382e+01
4.000000000000000000e+00,-9.226540786690252460e+00,-1.037687497236218448e+01,2.639529547065746584e+01
4.009999999999999787e+00,-9.337789161395859239e+00,-1.040995958937074128e+01,2.665298189607791102e+01
4.020000000000000462e+00,-9.440487706734332463e+00,-1.041989854419580119e+01,2.691686555199901321e+01
4.030000000000000249e+00,-9.533203732308688672e+00,-1.040584687166457201e+01,2.718366432575699321e+01
4.040000000000000036e+00,-9.614578563907809183e+00,-1.036734074283248219e+01,2.744990940745145380e+01
4.049999999999999822e+00,-9.683358752964620564e+00,-1.030433676465368364e+01,2.771201131499447001e+01
4.060000000000000497e+00,-9.738427508184543058e+00,-1.021723950406506631e+01,2.796633559292967064e+01
4.070000000000000284e+00,-9.778835081559275721e+00,-1.010691472086871023e+01,2.820928552311210424e+01
4.080000000000000071e+00,-9.803826752991991356e+00,-9.974686469855235771e+00,2.843738846907155349e+01
4.089999999999999858e+00,-9.812867053692151842e+00,-9.822317132192685207e+00,2.864738195792578068e+01
4.099999999999999645e+00,-9.805658958682226256e+00,-9.651970493226162517e+00,2.883629535777064490e+01
4.110000000000000320e+00,-9.782156964913214736e+00,-9.466159105894305981e+00,2.900152308337568741e+01
4.120000000000000107e+00,-9.742573245469859700e+00,-9.267678257158873834e+00,2.914088567292350263e+01
4.129999999999999893e+00,-9.687376414221386511e+00,-9.059529778382989562e+00,2.925267579797140627e+01
4.139999999999999680e+00,-9.617282822809169573e+00,-8.844839612452528144e+00,2.933568723392039246e+01
4.150000000000000355e+00,-9.533240711347511720e+00,-8.626773401620788206e+00,2.938922593451263410e+01
4.160000000000000142e+00,-9.436407912175306834e+00,-8.408454359677804746e+00,2.941310350902196902e+01
4.169999999999999929e+00,-9.328124131234556415e+00,-8.192887351190737633e+00,2.940761448083643259e+01
4.179999999999999716e+00,-9.209879078927398766e+00,-7.982892469330146845e+00,2.937349961105017826e+01
4.190000000000000391e+00,-9.083277875087556907e+00,-7.781050562283329697e+00,2.931189822728825689e+01
4.200000000000000178e+00,-8.950005204592709873e+00,-7.589662203493059422e+00,2.922429286756469580e+01
4.209999999999999964e+00,-8.811789654815582296e+00,-7.410720632494201432e+00,2.911244962889807297e+01
4.219999999999999751e+00,-8.670369535940546157e+00,-7.245898299885613625e+00,2.897835743009319387e+01
4.230000000000000426e+00,-8.527461288896653002e+00,-7.096545900536590068e+00,2.882416901072789628e+01
4.240000000000000213e+00,-8.384731345539359282e+00,-6.963702216408250933e+00,2.865214596048264184e+01
4.250000000000000000e+00,-8.243772044694271273e+00,-6.848112730930079550e+00,2.846460947387509677e+01
4.259999999999999787e+00,-8.106081946929117876e+00,-6.750254813970191670e+00,2.826389791854464661e+01
4.270000000000000462e+00,-7.973050648053089162e+00,-6.670367285598983287e+00,2.805233174160396104e+01
4.280000000000000249e+00,-7.845947979369081615e+00,-6.608482312499834421e+00,2.783218575401269490e+01
4.290000000000000036e+00,-7.725917309742835748e+00,-6.564457832836430029e+00,2.760566844745211057e+01
4.299999999999999822e+00,-7.613972534126215663e+00,-6.538009004245931344e+00,2.737490771775152254e+01
4.310000000000000497e+00,-7.510998244919917077e+00,-6.528737490673182542e+00,2.714194218842565576e+01
4.320000000000000284e+00,-7.417752533178657792e+00,-6.536157719226289409e+00,2.690871723463123999e+01
4.330000000000000071e+00,-7.334871850890943179e+00,-6.559719528135482314e+00,2.667708478494091295e+01
4.339999999999999858e+00,-7.262877377115401600e+00,-6.598826878772512394e+00,2.644880600751715605e+01
4.350000000000000533e+00,-7.202182363074464355e+00,-6.652852512613677050e+00,2.622555605110018107e+01
4.360000000000000320e+00,-7.153099978164432216e+00,-6.721148597279901438e+00,2.600893009444654425e+01
4.370000000000000107e+00,-7.115851234726337182e+00,-6.803053527406430767e+00,2.580045004814037668e+01
4.379999999999999893e+00,-7.090572629764775314e+00,-6.897895131577325145e+00,2.560157134085824993e+01
4.389999999999999680e+00,-7.077323203062738877e+00,-7.004990592743853384e+00,2.541368930200918541e+01
4.400000000000000355e+00,-7.076090770797087259e+00,-7.123643423756472970e+00,2.523814472064502468e+01
4.410000000000000142e+00,-7.086797150224414032e+00,-7.253137859079110683e+00,2.507622821529788482e+01
4.419999999999999929e+00,-7.109302243506874674e+00,-7.392731035095700953e+00,2.492918309136526034e+01
